,U04.ctl.rep1,U04.ctl.rep2,U04.ctl.rep3,U04mrr1.ctl.rep1,U04mrr1.ctl.rep2,U04mrr1.ctl.rep3,U04.anc.ctl.rep1,U04.anc.ctl.rep2,U04.anc.ctl.rep3,U04.L1Q1.ctl.rep1,U04.L1Q1.ctl.rep2,U04.L1Q1.ctl.rep3,U04.Y813C.ctl.rep1,U04.Y813C.ctl.rep2,U04.Y813C.ctl.rep3,U04.Y8P1.ctl.rep1,U04.Y8P1.ctl.rep2,U04.Y8P1.ctl.rep3,U04.dia.rep1,U04.dia.rep2,U04.dia.rep3,U04mrr1.dia.rep1,U04mrr1.dia.rep2,U04mrr1.dia.rep3,U04.anc.dia.rep1,U04.anc.dia.rep2,U04.anc.dia.rep3,U04.L1Q1.dia.rep1,U04.L1Q1.dia.rep2,U04.L1Q1.dia.rep3,U04.Y813C.dia.rep1,U04.Y813C.dia.rep2,U04.Y813C.dia.rep3,U04.Y8P1.dia.rep1,U04.Y8P1.dia.rep2,U04.Y8P1.dia.rep3,U04.H2O2.rep1,U04.H2O2.rep2,U04.H2O2.rep3,U04mrr1.H2O2.rep1,U04mrr1.H2O2.rep2,U04mrr1.H2O2.rep3,U04.anc.H2O2.rep1,U04.anc.H2O2.rep2,U04.anc.H2O2.rep3,U04.L1Q1.H2O2.rep1,U04.L1Q1.H2O2.rep2,U04.L1Q1.H2O2.rep3,U04.Y813C.H2O2.rep1,U04.Y813C.H2O2.rep2,U04.Y813C.H2O2.rep3,U04.Y8P1.H2O2.rep1,U04.Y8P1.H2O2.rep2,U04.Y8P1.H2O2.rep3
CLUG_00038,12.55681648,11.47723757,12.76211343,9.216842203,9.980181865,12.86755519,12.00533338,10.10222042,12.14731127,14.90415955,12.24084589,12.73236644,13.37483182,16.00145707,12.46409714,16.77195413,18.89923532,16.63793584,13.18983358,11.7149698,11.90541036,9.758854067,9.349106331,13.17604562,14.99688078,15.10912842,17.60758012,12.56058456,12.97329141,11.34232996,14.21622575,13.81321626,14.48642416,22.08507215,18.76583779,19.11752005,14.35476871,15.13498111,17.65091318,15.24420679,12.24493996,13.23096011,15.90485449,17.32336699,14.19608946,15.49412923,16.21248566,13.38507119,17.51261176,12.57646191,19.44995337,20.20383051,15.84376173,15.6217651
CLUG_00039,35.57764669,39.27367232,39.34984976,38.52942232,37.04182885,36.70050523,35.75782093,42.28500834,41.20860027,42.12909099,44.06704519,42.74437304,43.7988998,45.88653131,42.25328932,44.94883706,45.63473895,50.11670918,42.51985825,43.93113673,38.72679462,46.52882207,41.58740402,42.19138014,39.20237257,40.56472522,42.20995234,30.37377721,35.25350927,38.31868229,39.0572097,32.55972404,43.14088952,41.86059428,38.99124073,40.56014388,42.84680965,36.9293539,41.81585383,37.02164506,35.20420237,38.62371184,45.06375439,48.05837295,38.78574442,49.633736,46.38572286,48.87579026,54.60921945,57.68768398,61.31680215,56.42289252,53.0081411,53.50454546
CLUG_00040,4.394885768,3.227973068,3.722283085,3.626298572,4.798164358,3.021078174,4.259957006,4.618157908,3.536558978,3.974442546,2.824810589,4.00160088,3.380451998,3.412075405,4.611715943,5.367025321,4.609569591,5.072541415,4.512311488,1.830464031,3.831626322,5.576488038,4.352170188,4.064950246,4.209650745,2.791904165,2.170797549,6.166105147,4.79447726,3.372044041,3.142534114,3.453304064,2.865446536,5.196487565,5.629751336,1.808414058,3.914936922,3.632395465,4.412728294,6.533231481,5.548488418,4.944904283,5.441134431,2.794091451,4.563028756,4.727022477,5.178988474,6.084123269,5.084306639,4.921224226,6.922864758,5.66692807,4.498845924,4.881801593
CLUG_00041,61.31912048,67.07010707,67.17834711,67.84200244,66.79044787,63.66642523,65.06116154,61.62354458,62.88924444,65.57830201,67.41881273,61.1153589,65.110445,58.47591298,63.94081834,65.07518201,65.60954051,73.04459637,66.64336967,69.19154036,68.01136722,68.31197847,64.96016985,73.16910442,64.32872545,63.3926475,68.0183232,63.71641986,60.63603594,65.29503462,63.14997124,60.92615028,60.01518579,66.54391021,71.72720221,58.3859396,63.50897674,58.92552644,60.09715676,55.26024961,59.31142791,57.06686835,63.34038543,59.5141479,68.69893293,60.40084276,56.06817957,64.28890254,67.97906284,63.1557109,67.25068622,65.78564325,60.24541498,67.56413405
CLUG_00042,413.747103,402.0619788,348.4765974,347.6713756,420.7030509,380.9915253,389.0760732,390.9559304,383.486004,372.2065444,384.7392022,368.3291719,378.0227191,400.2717424,387.6334212,387.0967013,373.0678322,353.2517841,375.0425048,358.0387644,372.3519723,383.2092874,358.6510618,370.7514965,378.6054639,404.8261039,358.9051947,374.9905427,368.0466367,379.8147789,401.4961441,383.5634157,406.2566423,390.3139549,356.5509179,358.0659836,249.685977,243.7740957,252.3660324,208.2467534,242.9855273,273.4398423,248.3389561,278.2915085,226.3769266,252.6330901,216.8419957,224.3013445,278.1304039,252.8962449,298.0128448,277.1866991,263.8670935,286.2688454
CLUG_00043,117.4062341,114.2343802,121.9490839,121.1788106,112.0851194,114.5771871,117.4715417,102.3210611,101.9451566,105.9188938,107.7194438,108.5888966,108.7623686,117.1871415,111.9275923,107.6759455,110.0150609,104.9001565,112.4606863,120.2614868,119.464635,119.5459623,111.7057015,125.7331162,108.6616099,112.4973149,124.7002592,129.0314596,135.0914475,116.4887942,119.5659408,130.9788899,114.45867,112.1575233,119.6843432,127.3640187,127.670443,127.7392405,117.2524947,144.8199645,117.2835655,110.2580009,111.0549489,169.3219419,132.8348371,116.074663,124.5208968,109.7170229,111.1015154,120.5699935,110.1065157,121.2229831,106.0162822,113.453069
CLUG_00044,110.9185456,121.7663174,124.6078576,121.0277148,121.297595,110.437191,103.271685,107.2278539,109.6333283,101.9444513,108.6610473,106.9518781,105.8228451,99.1855023,109.6840549,98.28365119,96.03269981,103.2769432,119.5762544,123.9224149,121.9278233,119.5459623,122.3443397,117.3228743,121.4221137,114.3038411,125.6650581,130.4017052,114.5033981,118.3280909,118.5184294,122.0989651,110.6380746,103.9297513,111.9694988,120.6470522,118.9705831,114.8240567,123.7665221,109.7038453,117.2835655,113.8664446,103.1025217,81.02865207,110.0196933,110.953722,92.99661913,102.2132709,115.8092068,116.195572,125.6005463,100.0335998,100.7350283,108.3759954
CLUG_00045,43.11173658,47.8816005,40.76786236,44.72434905,45.10274497,46.32319868,42.72865966,44.5940873,51.3569869,49.87925395,47.6451386,44.56328253,48.20818501,45.53355799,43.37505806,45.78743477,44.55917271,46.46447936,46.68506886,41.18544069,48.30586042,48.09720933,49.00221249,51.58281691,48.1478804,45.32738526,54.51113845,49.78558971,53.58533409,48.43481441,46.98836722,60.43282113,46.64310195,50.37706001,43.57844553,47.01876552,51.76416597,52.4679345,49.59066083,52.8102878,51.27568607,55.99769986,50.64440509,61.74942106,49.68631312,55.80512646,54.49196569,46.84774917,44.81722148,43.74421534,52.41597603,46.81375362,45.57526523,39.64022894
CLUG_00046,122.8475212,123.3803039,135.5974552,127.2226416,122.2572278,128.0042012,118.3751689,122.8141369,122.2419299,121.4192198,122.4084589,119.3204626,118.1688437,121.8934524,126.510586,118.0745571,110.1687132,107.1320747,121.6588597,129.0477142,119.464635,118.1518403,130.5651057,117.1827036,110.7664352,109.8696404,111.6754739,108.4777757,122.6822122,110.357805,127.4970983,118.3989965,110.9564576,113.1679514,117.5992501,120.9053971,74.38380152,90.60808689,87.4140462,104.8039217,89.34979624,98.0962093,76.31539831,84.38156181,89.73956553,84.9550984,65.07511605,78.07958195,107.52367,88.85543741,105.1616123,99.29443531,88.80330649,97.63603187
CLUG_00047,67.80680899,80.87865853,67.88735341,78.41870661,83.87191298,77.98857362,63.38299666,64.65421071,66.42580341,73.5271871,78.15309297,73.66583439,56.87977927,54.82852203,55.21595034,48.80638651,47.47856679,45.85577439,89.89912888,82.00478857,92.36956313,86.26129934,96.55370159,101.0630734,105.6359234,107.7346548,107.5750785,135.8826875,121.2720719,140.3996519,68.98610602,61.66614401,64.3133556,91.66026678,82.56968626,86.02884021,79.60371742,79.71090049,63.8794953,71.86554629,71.36504068,64.95198599,84.96540689,86.05801668,67.68492654,68.67313209,77.91000053,70.98143813,43.1224526,52.49305841,44.50413059,46.81375362,39.51160333,47.45111149
CLUG_00048,198.6069807,194.5750432,205.7890791,200.9573792,210.1595989,201.740887,206.4142804,200.4569167,204.505367,207.4659009,200.5615518,202.0808445,212.3805712,199.194609,208.7736271,202.2697668,200.8235818,201.0755417,215.8967497,219.6556837,213.2026361,209.8153624,240.3365093,223.1517514,210.3509857,209.064353,202.1253718,216.498803,197.70168,228.072797,206.8086736,202.2649523,214.5901073,220.4176809,211.6369484,204.6091335,275.3505635,268.7972644,280.9437014,225.3964861,280.6769831,276.2464096,265.9180058,243.6447745,273.5282237,269.5715873,267.7311868,269.5266608,252.3322554,259.7312786,221.8613325,240.2284725,252.3265757,226.710866
CLUG_00049,224.9762953,217.7088502,203.3075571,215.0092861,228.9684032,226.6927549,221.5177643,214.3113904,195.4333244,220.184117,225.7965264,214.6313199,206.5015242,217.1962482,211.7650105,218.0354037,226.9444762,230.2933802,205.830824,199.1544865,209.3710098,230.3786621,219.0592328,211.0970714,213.5082237,221.5458069,219.0093527,225.8621478,221.6740663,225.6204013,204.7136508,215.5848394,211.2470863,215.9429277,204.9646505,208.7426513,245.1185506,230.0517128,237.0265484,225.1242681,256.3784303,227.7328892,245.9671796,216.8214966,237.7844985,247.1182306,215.941302,243.3649307,247.4362564,239.499579,232.0807995,235.300709,231.5927641,237.8413736
CLUG_00050,103.1751754,107.5991023,102.0969075,110.6021064,114.1963117,106.1853032,103.5298642,95.39382428,90.41289909,93.99556621,96.23188074,94.40140258,87.30384725,95.89108467,93.48072857,95.76785807,90.80852094,91.91445044,108.9896775,107.9973778,111.5276947,111.3554955,119.6040844,115.640826,109.7140226,112.0046259,106.8514793,115.1006294,116.7596227,107.2923104,101.1596696,100.3924824,107.6134366,100.1767325,112.5950267,106.6964294,125.2779815,131.7752355,141.2073054,136.3812072,150.1918417,140.0610727,146.3525646,138.8663451,149.0589393,150.6081883,152.4423999,132.0254749,111.4781307,125.2178164,117.6887009,134.5279446,123.6204619,127.5126576
CLUG_00051,65.92328652,69.22208912,62.9243093,68.44638554,76.19485001,70.82749942,78.87374941,70.8598604,73.6526848,76.30929688,77.77645155,73.66583439,69.51973021,71.77124128,78.39917103,83.02117293,78.51633537,85.01579411,80.70095546,75.41511806,71.97983734,86.7840951,91.87914842,93.49385565,108.0038519,102.9719948,102.0274848,113.7303838,103.2222751,110.9709039,66.14286087,64.37945434,72.75050373,113.1679514,98.41639372,114.9634651,80.90869639,80.51809948,75.22651092,84.11535531,90.88041374,87.67181648,86.08153703,88.57269898,94.04909268,79.44023884,76.33378665,93.08708601,75.32306132,81.74700242,59.33884079,83.52559199,93.10655042,88.06770075
CLUG_00052,427.5596012,431.8310637,440.2929135,428.6587103,450.8355231,428.9931008,449.8772777,438.0034141,446.0677215,463.618723,437.6573206,457.0919551,442.9861879,426.9800568,425.8981994,435.9030878,460.0350452,445.7749395,434.9174073,451.5754763,439.2685891,446.4675736,458.5897847,451.0693066,472.9279509,469.2041293,455.1438861,479.3575816,453.7831713,481.2826496,463.1496706,461.7560863,421.6982153,442.7118712,456.4268768,450.0367557,283.3979339,297.6546284,300.9060437,288.0066211,276.6591121,287.7399709,295.3559382,202.5716302,279.8657637,279.0256323,226.0741056,261.0088882,333.1162387,300.7414805,346.1432379,284.3319562,276.5812233,291.9317353
CLUG_00053,120.7547185,117.1036896,110.6049831,110.2999149,123.6007139,117.5982652,110.2425237,114.5880431,115.3225754,120.0281649,123.1617417,108.0432238,113.31863,119.6579547,111.4290285,109.8562995,108.7858423,107.9436813,115.0639429,129.9629462,126.4436686,114.8408005,124.4398291,128.1160181,128.2627961,130.7268068,118.4290663,122.8653544,127.4766895,126.9114757,110.4376274,116.4256799,119.8711801,115.7661952,119.2673246,112.6383614,110.0532268,112.2006599,112.8397664,91.46524073,120.7274549,114.668321,109.7993025,109.807794,111.0336997,109.1154355,99.9769949,115.395538,111.1015154,118.9295855,104.1726316,106.1933043,102.4954463,107.7901792
CLUG_00054,79.10794383,80.87865853,76.39542903,81.89390941,83.67998641,76.75776399,81.58463114,74.46779626,67.96343775,69.55274455,71.75018896,72.39259774,78.92620534,80.12494314,78.89773492,69.60360963,72.98485186,71.01557981,81.04805635,73.40160763,85.25368567,68.48624372,68.18399962,70.22551976,68.93303096,73.90334553,63.19432864,67.82715662,64.3024009,67.74743029,71.53006221,76.95934772,67.65637656,64.66740081,62.34428331,61.48607799,35.0169358,36.9293539,30.46883822,48.45480015,33.86491207,31.27317844,31.11212765,31.0144151,26.87116934,29.67519666,33.77601179,31.02902867,35.77845413,37.72938573,39.22956696,34.00156842,28.36228952,33.19625084
CLUG_00055,40.80965356,49.85425071,50.51669901,27.65052661,30.70825189,32.11294208,37.56507541,35.79072378,35.98064352,36.76359355,33.52108566,32.74037084,59.67232657,57.29933525,57.33484686,58.86955899,65.14858355,60.05889035,42.51985825,57.11047775,51.04273637,30.49641896,29.01446792,29.15550521,35.78203134,31.53209409,37.86835724,36.08313383,29.89497586,36.785935,64.64641605,57.22618164,60.81114316,45.4692662,52.96136442,48.31048985,59.37654332,54.28413223,55.68442847,35.38833719,37.88278299,34.88162211,41.29681517,39.6760986,37.77173803,33.08915734,34.45153203,38.32997659,54.60921945,50.30584764,51.09733512,39.42210831,35.5995634,33.3915229
CLUG_00056,16.74242197,19.54717024,23.21995639,21.60669566,16.88953854,17.90268548,17.03982802,19.1942188,15.99139712,16.69265869,22.97512612,21.46313199,20.28271199,21.8843457,22.43537486,21.46810128,19.5138446,19.88436235,20.65250258,22.51470758,19.568663,14.9868116,17.73106373,20.32475123,17.23325774,16.75142499,19.29597821,19.18343824,12.12720719,19.61916533,27.38494013,24.17312845,23.08276377,21.50768465,23.35304258,14.72565733,18.70469863,18.56557682,15.54961399,32.39393943,15.88015651,15.10200497,14.23065928,19.27923101,16.98460703,17.72633429,31.74945108,13.79067941,23.91507197,20.50510094,20.43893405,18.23272509,16.62616972,22.0657432
CLUG_00057,551.0349632,552.3420582,495.2409019,460.8421101,555.6274327,517.3876103,546.823572,567.8891052,549.7042759,521.2481399,532.5709564,511.113567,496.1915628,536.6371008,496.3203482,484.5417547,506.8990027,473.5724665,446.198186,446.2671307,454.7319382,488.1169686,476.3208484,437.893261,528.7058233,516.9949594,517.8558153,463.5997574,459.1417047,468.4075723,483.6509646,461.0160926,481.3950181,494.6767468,445.1673742,438.4112367,334.7271068,324.6957947,360.3728107,299.1675582,378.4451755,399.2007863,327.3051635,312.3794242,337.1571247,351.2440312,296.7785569,321.0389045,412.3937607,381.1214762,407.4600401,400.3807875,412.524611,438.190511
CLUG_00058,140.8456249,159.7846668,151.0183423,160.6148076,155.4605252,147.4733716,166.7837713,155.8628294,153.1483801,150.6313725,152.3514511,156.7899981,148.2989594,157.1907842,150.1923706,153.7988193,152.8840581,148.9298159,136.9312986,152.1115609,150.2544894,149.3453203,149.9080843,147.7399158,164.5710338,158.6458484,148.5790322,150.4986405,165.5504795,170.1349494,148.5969702,147.752081,156.9627936,150.1207519,150.1267023,150.0983669,133.3253519,119.2636511,115.1511955,113.514897,125.1279802,125.4936519,117.4726972,147.8074377,124.4692844,121.9834411,124.5208968,115.1927339,133.5101262,130.9592447,126.589527,133.0496156,135.1609797,126.5362973
CLUG_00059,55.24999251,46.08828213,43.07213284,43.51558286,47.02201071,47.44211652,44.40682454,44.88272217,45.82150328,48.48819906,46.32689366,44.38139158,39.97751928,49.65158004,42.7518532,42.43304394,41.332474,46.2615777,42.86695914,47.22597199,44.88476549,52.97663637,48.35744654,48.77940295,51.96287639,47.79083011,52.3403409,47.2734728,51.04708142,51.80685846,45.34227793,53.77287757,43.45927247,48.21185686,48.79117824,41.59352334,43.06430614,37.93835264,40.3449444,45.18818441,42.85728985,49.44904283,43.66859172,49.17600953,38.53224282,44.64410117,40.08086732,36.70754372,46.13537506,42.10380727,36.59228515,44.59626003,40.68521531,42.37403783
CLUG_00060,80.1543452,84.64462711,82.59923418,87.18226149,78.11411575,75.75073793,79.90646626,77.20982752,77.18924378,77.8990739,85.12095908,82.39659994,70.84251578,76.71286773,76.15563354,80.67309935,76.51885521,75.88521957,75.49444221,70.28981877,72.25352494,74.58552751,80.75693572,87.32634493,77.48388403,72.09681931,85.38470359,81.98636103,79.53191691,72.34567216,70.03361739,73.0127145,67.9747595,73.03951967,80.06757455,84.73711588,81.56118588,80.11449999,75.43664083,79.48764968,82.07936314,83.12785039,70.45571507,52.80832842,91.51407671,82.59158716,76.10861323,83.96090111,67.41413988,72.99815935,82.08539642,84.51114469,74.91556473,78.69464169
CLUG_00061,36.41476779,40.52899518,37.22283085,38.076135,36.84990227,39.27401627,34.33783526,39.11002478,35.98064352,34.37892802,31.44955789,33.64982558,34.09847233,38.12111832,39.01262406,31.19583468,34.72542425,38.75421641,44.08181223,45.02941515,43.10579613,35.89864175,38.36357425,44.7144527,33.94030913,38.26551002,35.69755969,37.45337941,38.07379001,39.54488012,37.86005385,38.23300928,40.59382593,36.23106608,31.69341493,34.35986711,57.63657135,53.07333374,48.32988131,51.99363387,45.91852484,46.37518341,41.71536397,35.20555228,46.89779554,47.66414331,48.63745698,43.60288343,46.13537506,48.66543957,42.85582946,42.62515461,36.18636939,37.49223624
CLUG_00062,55.04071224,59.71750175,59.73378094,59.68283066,65.0631087,63.8902088,62.2211902,62.48944919,62.2741907,56.23836202,67.41881273,65.48074168,54.08723196,48.00437122,57.33484686,54.84429,58.23422917,53.97184065,60.56910421,68.64240115,62.81130293,65.0009387,64.79897836,70.64603186,64.19717387,66.84147029,62.47072946,64.62991692,58.94386749,61.92299058,54.02165786,54.01954215,54.28429272,60.77003514,61.30173677,64.32787151,45.89176059,39.55275062,38.45377513,48.72701813,49.17108701,43.70226218,39.9016525,41.35255347,44.36277957,42.28058993,40.30604074,42.18325466,39.35629954,39.64319515,48.13039308,44.34987185,39.12039934,39.835501
CLUG_00063,80.36362547,90.9212414,101.3879012,96.09691215,86.55888502,89.96099453,86.74821539,92.50747559,87.03010355,83.86073772,83.99103485,86.58009177,88.33268046,99.53847562,97.7185216,94.76154082,89.57930238,95.16087694,89.03137667,96.83154722,85.39052947,86.4355646,87.52697823,87.46651563,98.92679252,83.10020631,93.10309487,89.9794603,85.45450646,83.38145266,95.02424582,97.18584295,84.0530984,97.00110122,97.7908658,95.32925537,75.03629101,68.61191435,82.37092815,84.93200925,69.45176881,64.41740175,60.41054382,53.36714671,61.3473866,64.34002815,83.76450924,64.49170665,89.63444297,66.7099284,84.39301801,79.58338116,62.98384293,73.03175184
CLUG_00064,259.5075406,256.0858634,219.7919536,237.2203649,264.8586726,254.2181338,257.662854,241.0101158,251.5569777,254.9604893,265.5321954,241.9149623,212.0866188,229.7856299,227.4697729,198.9153759,203.4356713,179.1621628,220.5826116,227.3436326,229.3502042,234.5610281,245.9782114,214.7415095,232.4516521,244.2094996,258.8073078,234.3119956,273.5672319,234.2037862,252.599885,236.5513284,215.7044476,245.5340375,221.6453952,256.5364514,100.048388,112.2006599,108.0067782,114.8759869,112.691713,131.3740787,108.4041398,139.1457542,101.6541406,117.3877248,77.00930688,96.94036408,112.7962843,97.60428048,135.8200134,130.5857338,116.187586,114.4294294
CLUG_00065,201.5369045,215.0188727,183.6326322,209.8720298,210.9273052,205.9927748,205.3815635,197.8592029,206.8118185,187.9911324,211.2958321,199.7162621,172.1090995,167.662326,178.1119482,162.5202355,169.4785086,148.1182093,183.0957162,190.1852128,183.5075321,193.0858983,193.9133606,188.2492476,197.853585,193.298306,203.3313704,184.2980316,199.9579046,177.4921364,189.3002692,190.6717173,172.0859837,184.6196554,178.9009869,182.6498199,82.64866836,91.81888538,90.14573515,89.01527893,92.60235842,98.0962093,87.19766717,97.79320077,83.65552718,81.27852536,66.87650334,71.38704635,86.80982817,80.65339704,113.7327782,96.83055354,81.95723661,92.16841408
CLUG_00066,122.8475212,124.6356268,127.4438828,113.0196388,108.0546613,111.6680007,116.3097352,111.9903293,109.3258015,113.4703347,103.1997469,97.49354872,126.5464857,131.6590475,126.0120221,112.2043731,106.9420145,104.2914515,125.8240703,129.7798998,133.8332337,117.4547793,118.798127,114.6596311,119.3172883,126.6210653,113.363872,120.1248632,120.7080157,112.5036512,143.0601244,146.2720936,140.8844547,116.054889,135.1140321,107.9881538,130.0629044,132.5824345,146.4605534,173.4028522,102.5513721,99.56631598,94.87106188,86.61683497,111.5407029,104.388413,94.57283301,104.6469202,155.5421216,112.0945518,149.0064224,106.6860806,95.25817239,109.7428998
CLUG_00067,15.06817978,15.06387432,21.62469221,16.46943935,16.31375882,14.8816073,17.42709684,17.17377472,14.14623591,11.52588338,14.50069436,12.55047549,14.40366503,18.11929698,16.82653114,14.75931963,15.97984125,18.05824744,18.22279639,16.65722268,20.11603819,15.33534211,13.86246801,15.69911819,13.28671017,14.78066911,15.19558284,13.47408162,16.3576283,13.79472562,17.50840435,18.99317235,17.98863659,12.12513765,12.51055852,14.72565733,14.78976171,18.56557682,17.02052342,17.14973264,15.30617495,14.43377467,11.5798502,10.05872922,16.98460703,16.28196631,14.86144519,15.21030817,14.31138165,13.94346864,19.12029314,18.47911327,17.7997817,13.86431653
CLUG_00068,14.8588995,16.13986534,18.25691227,18.43368441,14.77834622,14.32214838,16.13620078,20.63739315,16.91397772,15.50032593,15.06565648,16.55207637,14.40366503,15.41316821,12.96266103,17.10739321,17.05540749,19.68146069,15.96664065,15.92503707,14.6422863,13.24415909,13.70127652,16.39997168,17.49636091,12.64568357,11.09518747,13.70245588,12.69126334,10.11613212,15.41338161,12.3332288,15.28238153,12.26948453,15.42968885,12.91724327,17.83471265,16.34577959,17.23065334,23.41074614,22.19395367,18.97774076,19.11372864,11.73518409,22.05463899,24.816868,21.61664755,25.14770951,20.71384186,17.22428479,25.38383745,18.47911327,19.16899568,22.26101527
